ttp,Nitro,Scarab,FIN7,Waterbug,Hidden Cobra,TA505,Quedagh,Tick,TwoForOne,Patchwork,APT28,APT1,MageCart,SEA,Darkhotel,Energetic Bear,MuddyWater,Rocke,APT29,Molerats,Silence
T1490,0.03748936578631401,0.05022606626152992,0.06596323102712631,0.04365522786974907,0.04169599339365959,0.04620247706770897,0.03916823863983154,0.0417141392827034,0.03415030241012573,0.04885908216238022,0.053650643676519394,0.04309826344251633,0.04213342443108559,0.0771365761756897,0.04319528490304947,0.04570819437503815,0.05687548220157623,0.043754030019044876,0.04248324781656265,0.04780198261141777,0.0550386942923069
T1561,0.03327426686882973,0.03749799728393555,0.0697358027100563,0.046432286500930786,0.041499774903059006,0.06189276650547981,0.0382605642080307,0.0360281877219677,0.03332872316241264,0.04628313332796097,0.052105918526649475,0.03750472515821457,0.06408391147851944,0.06756667047739029,0.04289769008755684,0.04555163532495499,0.05463080108165741,0.03593086078763008,0.052880797535181046,0.04935065656900406,0.053262870758771896
T1485,0.035074517130851746,0.04464508965611458,0.05395601689815521,0.04766729474067688,0.03500610589981079,0.048850856721401215,0.037966519594192505,0.038860615342855453,0.03734447434544563,0.0563834048807621,0.05162477493286133,0.04146595671772957,0.049619097262620926,0.07756694406270981,0.0456712432205677,0.04916299134492874,0.05622586980462074,0.04407308250665665,0.045924797654151917,0.051519591361284256,0.05139075964689255
T1140,0.030326278880238533,0.04296908155083656,0.04136994481086731,0.05533536151051521,0.02891523577272892,0.04659338667988777,0.034879740327596664,0.03850148245692253,0.03645254299044609,0.07282637059688568,0.03763046860694885,0.03854808211326599,0.07137312740087509,0.09505824744701385,0.036227814853191376,0.05152459815144539,0.04524989053606987,0.04733743891119957,0.04840646684169769,0.05271404609084129,0.04776040092110634
T1120,0.023680344223976135,0.026607513427734375,0.02462913654744625,0.07738211005926132,0.022871077060699463,0.05754085257649422,0.029202010482549667,0.03998403996229172,0.04403958097100258,0.07116197049617767,0.03658264875411987,0.04410041496157646,0.0850192978978157,0.09258724749088287,0.03400704637169838,0.05422180891036987,0.04100927338004112,0.044182296842336655,0.04949897155165672,0.05891742557287216,0.042774975299835205
T1611,0.048995241522789,0.027416061609983444,0.06131800636649132,0.046075239777565,0.03843655809760094,0.062414538115262985,0.033766862004995346,0.029715633019804955,0.041541412472724915,0.04750095680356026,0.058546509593725204,0.03548723831772804,0.05784708634018898,0.04430108517408371,0.06087706983089447,0.04702551290392876,0.06343447417020798,0.03573480248451233,0.06597733497619629,0.052443455904722214,0.041144922375679016
T1608,0.03149609640240669,0.05523340031504631,0.04501233994960785,0.03902791440486908,0.029752369970083237,0.04220499098300934,0.06444117426872253,0.042422760277986526,0.041209299117326736,0.06645409017801285,0.02603859454393387,0.041366301476955414,0.046852171421051025,0.08103498816490173,0.040064550936222076,0.06283695250749588,0.05185987800359726,0.04638087376952171,0.04512582719326019,0.05549417436122894,0.04569124057888985
T1185,0.02657090499997139,0.031012816354632378,0.03572063148021698,0.052222032099962234,0.021798474714159966,0.06450959295034409,0.0387672521173954,0.04278959333896637,0.03812222555279732,0.06451080739498138,0.023941995576024055,0.04785015806555748,0.10109438747167587,0.07451126724481583,0.03637776896357536,0.06666937470436096,0.03746939077973366,0.04511526972055435,0.06176534667611122,0.05148688331246376,0.0376938171684742
T1542,0.03268430754542351,0.03109554573893547,0.04000164568424225,0.06670984625816345,0.054793454706668854,0.06058400869369507,0.030814407393336296,0.040329497307538986,0.04366575926542282,0.04790075123310089,0.053210850805044174,0.036736950278282166,0.06425242125988007,0.06742855161428452,0.038138795644044876,0.037951353937387466,0.0675288662314415,0.028934210538864136,0.041138097643852234,0.06489400565624237,0.05120666325092316
T1200,0.07163576781749725,0.02066933363676071,0.057994503527879715,0.05226000025868416,0.11754362285137177,0.08378720283508301,0.013303745537996292,0.038622479885816574,0.047389622777700424,0.015777846798300743,0.09490169584751129,0.04486843943595886,0.05666007474064827,0.01517761405557394,0.0609121136367321,0.022189119830727577,0.05475443974137306,0.021047018468379974,0.039968907833099365,0.03661894425749779,0.033917542546987534
T1569,0.036692336201667786,0.04252813011407852,0.05099180340766907,0.056799113750457764,0.06046328693628311,0.055052075535058975,0.04255937039852142,0.048599857836961746,0.042855389416217804,0.039723366498947144,0.044788144528865814,0.04566052183508873,0.051231395453214645,0.07066895812749863,0.04161551222205162,0.04473988339304924,0.051848072558641434,0.035501863807439804,0.03897682949900627,0.05132533237338066,0.04737873375415802
T1648,0.03399861603975296,0.04596998170018196,0.0679796114563942,0.03287549689412117,0.06695705652236938,0.06862948834896088,0.04769023135304451,0.035074442625045776,0.0354292131960392,0.03443589061498642,0.05577956512570381,0.03720308095216751,0.03831278905272484,0.053067054599523544,0.04566887393593788,0.036354802548885345,0.08657864481210709,0.02656998112797737,0.03759029135107994,0.054628632962703705,0.05920623615384102
T1484,0.03177785500884056,0.03106306865811348,0.03394186496734619,0.0852322056889534,0.025651566684246063,0.046217430382966995,0.018465083092451096,0.033224474638700485,0.0395808108150959,0.07823770493268967,0.05616464465856552,0.03697635233402252,0.07087232172489166,0.08333519101142883,0.037748634815216064,0.038932833820581436,0.052879199385643005,0.04822131618857384,0.044680967926979065,0.055507052689790726,0.051289428025484085
T1199,0.02841506153345108,0.03330057114362717,0.05199519917368889,0.07207832485437393,0.038003358989953995,0.05935211107134819,0.031082194298505783,0.047436654567718506,0.03779037296772003,0.04850982874631882,0.03758953884243965,0.046466924250125885,0.07378882169723511,0.07190058380365372,0.03487325459718704,0.04909667372703552,0.042617619037628174,0.04016200080513954,0.05463326722383499,0.049685489386320114,0.05122217908501625
T1036,0.030787892639636993,0.04180094227194786,0.033425699919462204,0.07173408567905426,0.03176496550440788,0.04328730329871178,0.030794207006692886,0.04006354138255119,0.04109582677483559,0.07783026248216629,0.040488723665475845,0.03994486853480339,0.06497913599014282,0.09241198748350143,0.034911591559648514,0.044462814927101135,0.04805910214781761,0.04674990102648735,0.039984263479709625,0.05441146716475487,0.05101142078638077
T1565,0.02767319418489933,0.0381467267870903,0.035810377448797226,0.05338144302368164,0.02608010731637478,0.04290106147527695,0.038184165954589844,0.042475778609514236,0.03706543520092964,0.07564299553632736,0.04092609882354736,0.042494479566812515,0.05683425813913345,0.09731131792068481,0.03784457966685295,0.05614298954606056,0.04673634096980095,0.05072734132409096,0.04901999607682228,0.053063079714775085,0.05153825134038925
T1202,0.03485472500324249,0.03920809552073479,0.04734869673848152,0.05350719392299652,0.027095535770058632,0.05096237361431122,0.03964514657855034,0.04415224492549896,0.04365032911300659,0.06603322178125381,0.030739689245820045,0.049727026373147964,0.06303416192531586,0.07033021748065948,0.04388045892119408,0.061193645000457764,0.04101919010281563,0.05029786005616188,0.05151091516017914,0.050817642360925674,0.04099162667989731
T1531,0.04186396300792694,0.03231367841362953,0.040154777467250824,0.061959657818078995,0.0500912144780159,0.058310993015766144,0.03216100484132767,0.04335343465209007,0.046627555042505264,0.03860878571867943,0.07642105966806412,0.04810589179396629,0.05554803088307381,0.05391461402177811,0.050814803689718246,0.04103047400712967,0.04746376723051071,0.04280468821525574,0.04365180805325508,0.04667726904153824,0.04812252148985863
T1499,0.04702160507440567,0.03454016521573067,0.055126339197158813,0.042120516300201416,0.07041452080011368,0.06033319607377052,0.033187586814165115,0.043683767318725586,0.031848371028900146,0.0280926376581192,0.09938126802444458,0.03723685443401337,0.053997889161109924,0.053373903036117554,0.04864756390452385,0.03250351548194885,0.05030786618590355,0.03786826506257057,0.041699495166540146,0.04111604765057564,0.05749865993857384
T1559,0.028649834915995598,0.03240241855382919,0.0299574825912714,0.06453369557857513,0.04104726389050484,0.05451549217104912,0.03793758153915405,0.03944394737482071,0.04626035690307617,0.05307415500283241,0.05384511500597,0.0392523929476738,0.06211527809500694,0.07833565771579742,0.042422592639923096,0.047484394162893295,0.06359601765871048,0.03156675398349762,0.04196443781256676,0.06503274291753769,0.04656239598989487
T1069,0.03346308693289757,0.03374870494008064,0.030039995908737183,0.09233824908733368,0.029068786650896072,0.050943974405527115,0.02062886394560337,0.04174412786960602,0.040266893804073334,0.06997129321098328,0.04968657344579697,0.04251739755272865,0.09072870761156082,0.07722573727369308,0.03101259469985962,0.04187418520450592,0.035355448722839355,0.05101436749100685,0.045296236872673035,0.04613913223147392,0.04693565145134926
T1578,0.01806645467877388,0.03832525014877319,0.025755569338798523,0.047440096735954285,0.03738417848944664,0.06591235101222992,0.0621604323387146,0.050952762365341187,0.04060763120651245,0.046421512961387634,0.026852373033761978,0.04701465740799904,0.06301821023225784,0.11548221111297607,0.02998868003487587,0.05769353359937668,0.0582769438624382,0.027307694777846336,0.03198890760540962,0.06391921639442444,0.045431334525346756
T1110,0.03965600207448006,0.04049979895353317,0.05629643425345421,0.04923819378018379,0.03914010897278786,0.052545011043548584,0.04175795987248421,0.041105303913354874,0.03965291753411293,0.049989473074674606,0.04401826858520508,0.042688995599746704,0.05225684121251106,0.07138369232416153,0.04368242248892784,0.05255750194191933,0.049458444118499756,0.04280037805438042,0.05290282145142555,0.05138564109802246,0.04698380082845688
T1087,0.03127242624759674,0.036399368196725845,0.04096274822950363,0.06014939770102501,0.025246571749448776,0.05813799425959587,0.033792126923799515,0.03733137995004654,0.03718239814043045,0.06747935712337494,0.040591202676296234,0.04272618144750595,0.09739173948764801,0.0770656019449234,0.03618844226002693,0.05321230739355087,0.0370195098221302,0.048495352268218994,0.05225051939487457,0.04516246169805527,0.04194287583231926
T1201,0.0339253768324852,0.034874241799116135,0.060990110039711,0.05278836190700531,0.05067535489797592,0.05901433899998665,0.03547356277704239,0.04142884537577629,0.03370033949613571,0.045499660074710846,0.04244965687394142,0.03632300719618797,0.07175955176353455,0.08056661486625671,0.0362255685031414,0.043007589876651764,0.05222955346107483,0.0335376150906086,0.04976065829396248,0.05496140196919441,0.05080857872962952
T1614,0.030035294592380524,0.03986391797661781,0.03317803516983986,0.06861312687397003,0.022189341485500336,0.05065193027257919,0.031912676990032196,0.03272325545549393,0.03893072158098221,0.08503004163503647,0.04566813260316849,0.03916279599070549,0.07582863420248032,0.08484097570180893,0.03453529626131058,0.04458514228463173,0.04772023856639862,0.0469144806265831,0.042651791125535965,0.052974190562963486,0.05198996886610985
T1012,0.03451084345579147,0.04467194899916649,0.024271726608276367,0.07565658539533615,0.019667739048600197,0.03688334301114082,0.02738494798541069,0.036452766507864,0.044586602598428726,0.09558233618736267,0.04075147956609726,0.04204529896378517,0.06725223362445831,0.08916498720645905,0.035327862948179245,0.04576139524579048,0.042418934404850006,0.06036381423473358,0.039706502109766006,0.05066211149096489,0.04687655717134476
T1217,0.027373651042580605,0.04660342261195183,0.02141462080180645,0.06856928020715714,0.008221487514674664,0.024607835337519646,0.019065259024500847,0.026182755827903748,0.03170132637023926,0.15643557906150818,0.03821437060832977,0.026944473385810852,0.06355591863393784,0.11373504251241684,0.02522549033164978,0.0408855639398098,0.04337986186146736,0.0687665119767189,0.042271796613931656,0.049703340977430344,0.05714244768023491
T1496,0.039037954062223434,0.058165837079286575,0.050637949258089066,0.044266048818826675,0.040911734104156494,0.041184861212968826,0.050976358354091644,0.04547664895653725,0.03601912409067154,0.056863054633140564,0.04243246465921402,0.03971528261899948,0.0420972965657711,0.07391403615474701,0.03962940350174904,0.04752230644226074,0.04915996640920639,0.05122228339314461,0.04356206953525543,0.04830191656947136,0.058903466910123825
T1057,0.034359436482191086,0.0507693774998188,0.04527806490659714,0.0608399473130703,0.0283807422965765,0.041548024863004684,0.038785193115472794,0.04065294936299324,0.03980731591582298,0.07998490333557129,0.034807220101356506,0.04264434054493904,0.06435394287109375,0.08476336300373077,0.03362511470913887,0.04835426062345505,0.040762241929769516,0.05345775559544563,0.04209843650460243,0.04737502336502075,0.0473523810505867
T1586,0.023861277848482132,0.038131412118673325,0.044089339673519135,0.03976080194115639,0.03302432969212532,0.06291313469409943,0.058928169310092926,0.03494326397776604,0.038813114166259766,0.05305348336696625,0.03174206241965294,0.034957822412252426,0.051732387393713,0.09080880135297775,0.040848489850759506,0.059308137744665146,0.06817680597305298,0.030883705243468285,0.05134398117661476,0.06640388816595078,0.04627557098865509
T1095,0.046434707939624786,0.0348505973815918,0.06753905117511749,0.059331852942705154,0.035923637449741364,0.06345275789499283,0.027932316064834595,0.036279164254665375,0.03832452744245529,0.05263017490506172,0.046681880950927734,0.04447624832391739,0.08489922434091568,0.049696680158376694,0.04274658113718033,0.04408017545938492,0.03981117531657219,0.04480433836579323,0.05735558271408081,0.03996415436267853,0.04278517886996269
T1197,0.029195567592978477,0.04055117443203926,0.029715467244386673,0.05282750725746155,0.028067274019122124,0.0483163483440876,0.05203774571418762,0.043417174369096756,0.04736367613077164,0.06616135686635971,0.027834173291921616,0.04491398110985756,0.05828332528471947,0.08845682442188263,0.041385263204574585,0.0659056082367897,0.04703662544488907,0.04540598392486572,0.04741610959172249,0.059804920107126236,0.03590387850999832
T1092,0.019051900133490562,0.02689899317920208,0.021461501717567444,0.059405360370874405,0.05997369810938835,0.07502398639917374,0.05706383287906647,0.04462222754955292,0.05098951980471611,0.03800540789961815,0.02799399197101593,0.04291373863816261,0.04360092803835869,0.09650596231222153,0.036156538873910904,0.05274774506688118,0.073077492415905,0.01883229799568653,0.033028796315193176,0.08426044136285782,0.03838565573096275
T1580,0.044433578848838806,0.03385087475180626,0.024788975715637207,0.07889827340841293,0.05293245241045952,0.056638915091753006,0.032276879996061325,0.03950616344809532,0.06324879825115204,0.05630696937441826,0.0589168556034565,0.056674178689718246,0.06184529885649681,0.05318622663617134,0.049548398703336716,0.037419114261865616,0.044457610696554184,0.043198686093091965,0.031050844117999077,0.04489295184612274,0.035927992314100266
T1518,0.029856830835342407,0.03579380735754967,0.025006521493196487,0.08938559144735336,0.03597995266318321,0.05282755196094513,0.029760923236608505,0.0430976003408432,0.04860708490014076,0.07661886513233185,0.03675227612257004,0.047015540301799774,0.08511839807033539,0.07963773608207703,0.029338020831346512,0.04061786085367203,0.0394340455532074,0.04369273781776428,0.03551454097032547,0.05173291265964508,0.044211212545633316
T1135,0.040524523705244064,0.039987143129110336,0.048649806529283524,0.06577826291322708,0.03991449624300003,0.05508263781666756,0.0365157388150692,0.0447552464902401,0.04196615517139435,0.05387163907289505,0.04018576815724373,0.047386426478624344,0.07948480546474457,0.057534359395504,0.03837274760007858,0.049857184290885925,0.03143957629799843,0.052622128278017044,0.05635113641619682,0.03996814787387848,0.03975208103656769
T1651,0.03506559133529663,0.05924494192004204,0.03477239981293678,0.05979203060269356,0.04672778397798538,0.03820692002773285,0.059836916625499725,0.04571719095110893,0.045097533613443375,0.054040536284446716,0.03469249978661537,0.04105104133486748,0.0339069664478302,0.09461493790149689,0.03489655628800392,0.04849638789892197,0.05783850699663162,0.03731951862573624,0.03183182328939438,0.05962246656417847,0.04722746089100838
T1213,0.028771059587597847,0.03588016703724861,0.018333347514271736,0.06855163723230362,0.034580379724502563,0.04697706550359726,0.04346424341201782,0.047084011137485504,0.06963417679071426,0.06609184294939041,0.02287285216152668,0.05402032658457756,0.04742646962404251,0.078493133187294,0.044084902852773666,0.06294029951095581,0.05235622078180313,0.041495222598314285,0.034915465861558914,0.0690237283706665,0.033003468066453934
T1482,0.039938170462846756,0.02686936967074871,0.058419350534677505,0.06863002479076385,0.034199852496385574,0.08276814967393875,0.02007693238556385,0.028177550062537193,0.035591334104537964,0.055639300495386124,0.06336382031440735,0.03588694706559181,0.11330664157867432,0.04622438922524452,0.03782619908452034,0.03137291967868805,0.0476040281355381,0.0355624221265316,0.04898037388920784,0.04051888361573219,0.049043357372283936
T1529,0.05236489325761795,0.04487838223576546,0.07322812080383301,0.0537070706486702,0.03674054890871048,0.040864478796720505,0.027614952996373177,0.03827189654111862,0.030812248587608337,0.05087962746620178,0.08503872156143188,0.04146895557641983,0.05126320198178291,0.05138196423649788,0.04712045192718506,0.03527913615107536,0.03953882306814194,0.05774077773094177,0.04875778779387474,0.03425775095820427,0.058790162205696106
T1592,0.02815331518650055,0.04485708102583885,0.02638522908091545,0.058977048844099045,0.027541644871234894,0.04511311277747154,0.03836805745959282,0.03701360896229744,0.041198961436748505,0.09020048379898071,0.03600006178021431,0.03695157170295715,0.06184886395931244,0.10230480134487152,0.033830251544713974,0.04920656606554985,0.05099542811512947,0.04841573163866997,0.037641752511262894,0.05613410845398903,0.04886230081319809
T1010,0.03575875237584114,0.05223944038152695,0.03489362448453903,0.05907226726412773,0.01899380423128605,0.0336526483297348,0.04133368656039238,0.03960663080215454,0.04210104048252106,0.09176899492740631,0.028720218688249588,0.04287991300225258,0.05330875515937805,0.08322169631719589,0.03706185147166252,0.060981132090091705,0.03862960636615753,0.06538616120815277,0.050340451300144196,0.049507446587085724,0.04054189473390579
T1207,0.048262085765600204,0.0280707199126482,0.08638368546962738,0.052032288163900375,0.026495028287172318,0.06646469980478287,0.017498934641480446,0.03672325611114502,0.03163907304406166,0.05128905549645424,0.03682655468583107,0.04838985577225685,0.12607254087924957,0.028389811515808105,0.03865452855825424,0.04321793094277382,0.024326149374246597,0.05393698439002037,0.08557409793138504,0.030388282611966133,0.03936443850398064
T1491,0.01929118111729622,0.04758621007204056,0.022713687270879745,0.05095895379781723,0.02395656332373619,0.03057747893035412,0.04643863067030907,0.04842411354184151,0.03083409182727337,0.06673876941204071,0.04737943038344383,0.037674568593502045,0.03430700674653053,0.16616961359977722,0.03081030771136284,0.05060172826051712,0.05205220729112625,0.045884281396865845,0.02952670492231846,0.057152438908815384,0.06092202290892601
T1526,0.03709220141172409,0.028867457062005997,0.0227613877505064,0.07634129375219345,0.038670655339956284,0.06137006729841232,0.0320776030421257,0.037612590938806534,0.06700333207845688,0.06670228391885757,0.04750511422753334,0.05624830350279808,0.05876752361655235,0.06936061382293701,0.048433396965265274,0.0447402261197567,0.040555696934461594,0.04555091634392738,0.03552590683102608,0.05128658935427666,0.03352681174874306
T1115,0.028991887345910072,0.03809579461812973,0.022629138082265854,0.06306169927120209,0.02114279940724373,0.04784458875656128,0.030599767342209816,0.03908346965909004,0.04337235540151596,0.07435353845357895,0.03902655094861984,0.0387454517185688,0.06264680624008179,0.10384942591190338,0.04106768220663071,0.05502403527498245,0.051352500915527344,0.04811403900384903,0.04463687911629677,0.06230638548731804,0.04405518248677254
T1654,0.04232984408736229,0.053102776408195496,0.06264578551054001,0.03601296246051788,0.01880529336631298,0.0463823638856411,0.04557168483734131,0.03535580262541771,0.034974355250597,0.08146390318870544,0.02462913654744625,0.043328046798706055,0.07806438952684402,0.0653052106499672,0.03898383677005768,0.06498660892248154,0.03253014013171196,0.06204398348927498,0.059369783848524094,0.038759175688028336,0.03535494953393936
T1647,0.030688494443893433,0.02614324539899826,0.02544170431792736,0.05771523714065552,0.022686930373311043,0.05089476332068443,0.030211204662919044,0.02335295081138611,0.04068445786833763,0.07738975435495377,0.08773607760667801,0.028275268152356148,0.05895344540476799,0.08727633208036423,0.04926535114645958,0.0416533388197422,0.0615580715239048,0.046147312968969345,0.044842809438705444,0.058292511850595474,0.05079067870974541
T1610,0.030620357021689415,0.03517531976103783,0.04187983646988869,0.04680732265114784,0.05529680848121643,0.07377346605062485,0.05545385926961899,0.04402903839945793,0.04160359129309654,0.033095359802246094,0.0394863486289978,0.04148940369486809,0.05800951272249222,0.056882862001657486,0.04832417517900467,0.061619073152542114,0.053584109991788864,0.02802347205579281,0.0562996007502079,0.05920005589723587,0.03934638574719429
T1652,0.04078563302755356,0.08315359055995941,0.04014098271727562,0.02837342768907547,0.01834048144519329,0.025275878608226776,0.05906298756599426,0.03118051402270794,0.03363581374287605,0.12794694304466248,0.02733776904642582,0.022115377709269524,0.03567605838179588,0.0725269466638565,0.02826615236699581,0.04326802119612694,0.05006442964076996,0.06445306539535522,0.044066909700632095,0.050183169543743134,0.07414597272872925
T1613,0.04333626478910446,0.0214068666100502,0.01079799234867096,0.10299120843410492,0.021405348554253578,0.029951967298984528,0.018537398427724838,0.03836444765329361,0.042234212160110474,0.06988140940666199,0.07330941408872604,0.028847981244325638,0.06758376955986023,0.06521724909543991,0.04811347275972366,0.04756522923707962,0.02782439813017845,0.07155638188123703,0.07210566103458405,0.0501372255384922,0.04883205145597458
T1615,0.027778025716543198,0.03831613436341286,0.029207834973931313,0.0797647014260292,0.013500723987817764,0.03573431447148323,0.02473381720483303,0.05095398426055908,0.03504090756177902,0.08890551328659058,0.027094053104519844,0.0390874445438385,0.08212096244096756,0.07621866464614868,0.029072972014546394,0.05589592456817627,0.0328584760427475,0.06682774424552917,0.05829577147960663,0.049830369651317596,0.05876168608665466
T1619,0.046842798590660095,0.017413433641195297,0.023096304386854172,0.11159960180521011,0.031455427408218384,0.06599722802639008,0.013326562009751797,0.0316743329167366,0.05438484251499176,0.045405492186546326,0.08937977999448776,0.0435539111495018,0.10315588116645813,0.04268666356801987,0.0506305992603302,0.0336138978600502,0.03127863630652428,0.04270930215716362,0.05151538923382759,0.03996274247765541,0.030317161232233047
